piece,beats,pitches,beat_pitch
./abc/_Polonäs_ur_Andreas_Dahlgrens_notbok_nr_27_c36f91.abc,"[[1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 9], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9]]","[[69, 74, 73, 74, 74, 74, 74], [73, 74, 76, 73, 71, 69], [67, 83, 81, 79, 78, 76, 74, 73, 71, 69, 67], [66, 74, 64, 73, 74, 62], [81, 81, 79, 78, 78, 76, 74, 74, 73], [71, 71, 69, 67, 67, 66, 64, 76, 78], [79, 79, 78, 76, 76, 74, 73, 73, 71], [69, 69, 67, 67, 66], [62, 79, 78, 79, 76, 73, 69], [69, 78, 79, 81, 76, 73, 69], [67, 83, 81, 79, 78, 76, 74, 73, 71, 69, 67], [66, 74, 64, 73, 74, 62]]","[[(1, 69), (3, 74), (4, 73), (5, 74), (7, 74), (9, 74), (11, 74)], [(1, 73), (2, 74), (3, 76), (4, 73), (5, 71), (9, 69)], [(1, 67), (3, 83), (4, 81), (5, 79), (6, 78), (7, 76), (8, 74), (9, 73), (10, 71), (11, 69), (12, 67)], [(1, 66), (2, 74), (3, 64), (4, 73), (5, 74), (9, 62)], [(1, 81), (3, 81), (4, 79), (5, 78), (7, 78), (8, 76), (9, 74), (11, 74), (12, 73)], [(1, 71), (3, 71), (4, 69), (5, 67), (7, 67), (8, 66), (9, 64), (11, 76), (12, 78)], [(1, 79), (3, 79), (4, 78), (5, 76), (7, 76), (8, 74), (9, 73), (11, 73), (12, 71)], [(1, 69), (3, 69), (4, 67), (5, 67), (9, 66)], [(1, 62), (3, 79), (4, 78), (5, 79), (7, 76), (9, 73), (11, 69)], [(1, 69), (3, 78), (4, 79), (5, 81), (7, 76), (9, 73), (11, 69)], [(1, 67), (3, 83), (4, 81), (5, 79), (6, 78), (7, 76), (8, 74), (9, 73), (10, 71), (11, 69), (12, 67)], [(1, 66), (2, 74), (3, 64), (4, 73), (5, 74), (9, 62)]]"
./abc/Polonesse_in_G_Dur_no_2_ur_Anders_Larssons_notbok_34cc1a.abc,"[[1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 9], [1, 3, 4, 5], [1, 5, 7, 9, 11], [1, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 9]]","[[67, 67, 69, 71, 67, 71, 67], [71, 71, 72, 74, 71, 74, 71], [74, 76, 78, 79, 71], [69, 67, 66, 67], [71, 69, 69, 69, 69], [71, 69, 69, 69, 69], [71, 69, 71, 72, 71, 69, 74, 72, 71], [69, 67, 66, 67, 55]]","[[(1, 67), (3, 67), (4, 69), (5, 71), (7, 67), (9, 71), (11, 67)], [(1, 71), (3, 71), (4, 72), (5, 74), (7, 71), (9, 74), (11, 71)], [(1, 74), (3, 76), (4, 78), (5, 79), (9, 71)], [(1, 69), (3, 67), (4, 66), (5, 67)], [(1, 71), (5, 69), (7, 69), (9, 69), (11, 69)], [(1, 71), (5, 69), (7, 69), (9, 69), (11, 69)], [(1, 71), (3, 69), (4, 71), (5, 72), (7, 71), (8, 69), (9, 74), (11, 72), (12, 71)], [(1, 69), (3, 67), (4, 66), (5, 67), (9, 55)]]"
./abc/Polonäs_efter_Pehr_Andersson_Bild_04_nr_09_cbaefc.abc,"[[1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9]]","[[67, 67, 69, 71, 71, 72, 74, 76, 78], [79, 78, 76, 74, 76, 74, 72], [72, 76, 72, 69, 71, 74, 71, 67, 69, 72], [71, 69, 67, 66, 67, 55], [79, 83, 79, 76, 79, 83, 79, 76, 79, 83, 79, 76], [78, 81, 78, 74, 78, 81, 78, 74, 78, 81, 78, 74], [74, 76, 78, 79, 78, 76, 74], [78, 76, 74, 72, 74, 62]]","[[(1, 67), (3, 67), (4, 69), (5, 71), (7, 71), (8, 72), (9, 74), (11, 76), (12, 78)], [(1, 79), (3, 78), (4, 76), (5, 74), (7, 76), (8, 74), (9, 72)], [(1, 72), (2, 76), (3, 72), (4, 69), (5, 71), (6, 74), (7, 71), (8, 67), (9, 69), (11, 72)], [(1, 71), (2, 69), (3, 67), (4, 66), (5, 67), (9, 55)], [(1, 79), (2, 83), (3, 79), (4, 76), (5, 79), (6, 83), (7, 79), (8, 76), (9, 79), (10, 83), (11, 79), (12, 76)], [(1, 78), (2, 81), (3, 78), (4, 74), (5, 78), (6, 81), (7, 78), (8, 74), (9, 78), (10, 81), (11, 78), (12, 74)], [(1, 74), (3, 76), (4, 78), (5, 79), (7, 78), (9, 76), (11, 74)], [(1, 78), (2, 76), (3, 74), (4, 72), (5, 74), (9, 62)]]"
./abc/Polonäs_i_Dm_efter_Daniel_Danielsson_07e0c3.abc,"[[1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 3, 5, 9], [1], [1, 3, 4, 5, 9, 11], [1, 3, 4, 5, 9, 12], [1, 3, 4, 5, 9, 11], [1, 3, 4, 5], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9]]","[[81, 79, 81, 77, 76, 77, 74, 73, 74], [69, 67, 69, 65, 64, 65, 62], [57, 60, 60, 62, 62, 64], [62, 65, 65, 64, 64, 62], [81, 79, 81, 77, 76, 77, 74, 72, 74], [69, 67, 69, 65, 64, 65, 62], [57, 60, 60, 62, 62, 64], [65, 64, 64, 62], [77], [76, 77, 79, 81, 81, 77], [76, 79, 76, 77, 73, 77], [76, 77, 79, 81, 77, 74], [72, 76, 72, 69], [81, 79, 81, 77, 76, 77, 74, 72, 74], [69, 67, 69, 65, 64, 65, 62]]","[[(1, 81), (3, 79), (4, 81), (5, 77), (7, 76), (8, 77), (9, 74), (11, 73), (12, 74)], [(1, 69), (3, 67), (4, 69), (5, 65), (7, 64), (8, 65), (9, 62)], [(1, 57), (3, 60), (5, 60), (7, 62), (9, 62), (11, 64)], [(1, 62), (3, 65), (5, 65), (7, 64), (9, 64), (11, 62)], [(1, 81), (3, 79), (4, 81), (5, 77), (7, 76), (8, 77), (9, 74), (11, 72), (12, 74)], [(1, 69), (3, 67), (4, 69), (5, 65), (7, 64), (8, 65), (9, 62)], [(1, 57), (3, 60), (5, 60), (7, 62), (9, 62), (11, 64)], [(1, 65), (3, 64), (5, 64), (9, 62)], [(1, 77)], [(1, 76), (3, 77), (4, 79), (5, 81), (9, 81), (11, 77)], [(1, 76), (3, 79), (4, 76), (5, 77), (9, 73), (12, 77)], [(1, 76), (3, 77), (4, 79), (5, 81), (9, 77), (11, 74)], [(1, 72), (3, 76), (4, 72), (5, 69)], [(1, 81), (3, 79), (4, 81), (5, 77), (7, 76), (8, 77), (9, 74), (11, 72), (12, 74)], [(1, 69), (3, 67), (4, 69), (5, 65), (7, 64), (8, 65), (9, 62)]]"
./abc/Pollonesse_183208_7b42e6.abc,"[[1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 9], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 9]]","[[62, 66, 69, 74, 78, 81], [81, 78, 79, 76, 78, 81], [62, 66, 69, 74, 76, 79], [78, 81, 76, 76], [78, 76, 78, 79, 78, 76, 74], [73, 71, 69, 67, 66, 62], [78, 76, 78, 79, 78, 76, 74], [73, 71, 69, 67, 66, 62], [62, 66, 69, 74, 76, 79], [78, 76, 73, 74, 62]]","[[(1, 62), (3, 66), (5, 69), (7, 74), (9, 78), (11, 81)], [(1, 81), (3, 78), (5, 79), (7, 76), (9, 78), (11, 81)], [(1, 62), (3, 66), (5, 69), (7, 74), (9, 76), (11, 79)], [(1, 78), (3, 81), (5, 76), (9, 76)], [(1, 78), (3, 76), (4, 78), (5, 79), (7, 78), (9, 76), (11, 74)], [(1, 73), (3, 71), (5, 69), (7, 67), (9, 66), (11, 62)], [(1, 78), (3, 76), (4, 78), (5, 79), (7, 78), (9, 76), (11, 74)], [(1, 73), (3, 71), (5, 69), (7, 67), (9, 66), (11, 62)], [(1, 62), (3, 66), (5, 69), (7, 74), (9, 76), (11, 79)], [(1, 78), (3, 76), (4, 73), (5, 74), (9, 62)]]"
./abc/Polonäs_i_Gm_efter_Baumgarten_e55a9b.abc,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 9], [1, 3, 4, 5, 9], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9], [1, 3, 5, 7, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 9], [1, 3, 4, 5, 9], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 7, 9]]","[[67, 69, 70, 72, 74, 76, 78, 81, 79, 77, 75, 74], [78, 79, 81, 79, 77, 74, 77, 81, 79, 77, 76, 74], [79, 82, 79, 74, 70], [74, 77, 74, 72, 69], [74, 74, 75, 72, 72, 74, 70, 69, 70, 74], [70, 69, 67, 66, 65, 67, 67], [70, 58, 58, 70, 70, 74, 70, 65], [62, 65, 69, 72, 72, 75, 72, 69, 70, 74, 70, 65], [70, 58, 58, 70, 70, 74, 70, 65], [62, 65, 69, 72, 72, 75, 72, 69, 70, 69], [67, 69, 70, 72, 74, 76, 78, 81, 79, 77, 75, 74], [78, 79, 81, 79, 77, 74, 77, 81, 79, 77, 76, 74], [79, 82, 79, 74, 70], [74, 77, 74, 72, 69], [74, 74, 75, 72, 72, 74, 70, 69, 70, 74], [70, 69, 67, 66, 65, 67, 67]]","[[(1, 67), (2, 69), (3, 70), (4, 72), (5, 74), (6, 76), (7, 78), (8, 81), (9, 79), (10, 77), (11, 75), (12, 74)], [(1, 78), (2, 79), (3, 81), (4, 79), (5, 77), (6, 74), (7, 77), (8, 81), (9, 79), (10, 77), (11, 76), (12, 74)], [(1, 79), (3, 82), (4, 79), (5, 74), (9, 70)], [(1, 74), (3, 77), (4, 74), (5, 72), (9, 69)], [(1, 74), (3, 74), (4, 75), (5, 72), (7, 72), (8, 74), (9, 70), (10, 69), (11, 70), (12, 74)], [(1, 70), (2, 69), (3, 67), (4, 66), (5, 65), (7, 67), (9, 67)], [(1, 70), (3, 58), (5, 58), (7, 70), (9, 70), (10, 74), (11, 70), (12, 65)], [(1, 62), (2, 65), (3, 69), (4, 72), (5, 72), (6, 75), (7, 72), (8, 69), (9, 70), (10, 74), (11, 70), (12, 65)], [(1, 70), (3, 58), (5, 58), (7, 70), (9, 70), (10, 74), (11, 70), (12, 65)], [(1, 62), (2, 65), (3, 69), (4, 72), (5, 72), (6, 75), (7, 72), (8, 69), (9, 70), (11, 69)], [(1, 67), (2, 69), (3, 70), (4, 72), (5, 74), (6, 76), (7, 78), (8, 81), (9, 79), (10, 77), (11, 75), (12, 74)], [(1, 78), (2, 79), (3, 81), (4, 79), (5, 77), (6, 74), (7, 77), (8, 81), (9, 79), (10, 77), (11, 76), (12, 74)], [(1, 79), (3, 82), (4, 79), (5, 74), (9, 70)], [(1, 74), (3, 77), (4, 74), (5, 72), (9, 69)], [(1, 74), (3, 74), (4, 75), (5, 72), (7, 72), (8, 74), (9, 70), (10, 69), (11, 70), (12, 74)], [(1, 70), (2, 69), (3, 67), (4, 66), (5, 65), (7, 67), (9, 67)]]"
./abc/_Polska_efter_ByssKalle_nr_41_9d34e1.abc,"[[1, 2, 3, 4, 5, 9, 12], [1, 4, 5, 9], [1, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 9, 11], [1, 4, 5, 9], [1, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5], [1, 1, 1, 4, 5, 7, 9, 11, 12], [1, 4, 5, 7, 9, 11, 12], [1, 4, 5, 7, 9, 11, 12], [1, 4, 5, 7, 9, 11, 12], [1, 4, 5, 7, 9, 11, 12], [1, 3, 4, 5, 9], [1, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9], [1, 2, 3, 4, 5, 9, 11], [1, 4, 5, 9], [1, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5]]","[[74, 79, 83, 79, 74, 74, 76], [74, 72, 71, 74], [69, 71, 72, 71, 69, 79], [78, 79, 78, 76, 78, 76, 74], [74, 79, 83, 79, 74, 74, 76], [74, 72, 71, 74], [72, 74, 72, 71, 69, 79], [78, 79, 81, 78, 79], [79, 81, 79, 78, 78, 81, 84, 81, 78], [81, 79, 79, 83, 86, 83, 79], [79, 78, 78, 81, 84, 81, 78], [81, 79, 79, 83, 86, 83, 79], [55, 71, 74, 79, 78, 79, 78], [76, 78, 76, 74, 72], [71, 74, 72, 71, 69, 79], [78, 79, 78, 76, 78, 76, 74], [74, 79, 83, 79, 74, 74, 76], [74, 72, 71, 74], [69, 71, 72, 71, 69, 79], [78, 79, 81, 78, 79]]","[[(1, 74), (2, 79), (3, 83), (4, 79), (5, 74), (9, 74), (12, 76)], [(1, 74), (4, 72), (5, 71), (9, 74)], [(1, 69), (4, 71), (5, 72), (7, 71), (9, 69), (11, 79)], [(1, 78), (3, 79), (4, 78), (5, 76), (7, 78), (8, 76), (9, 74)], [(1, 74), (2, 79), (3, 83), (4, 79), (5, 74), (9, 74), (11, 76)], [(1, 74), (4, 72), (5, 71), (9, 74)], [(1, 72), (4, 74), (5, 72), (7, 71), (9, 69), (11, 79)], [(1, 78), (2, 79), (3, 81), (4, 78), (5, 79)], [(1, 79), (1, 81), (1, 79), (4, 78), (5, 78), (7, 81), (9, 84), (11, 81), (12, 78)], [(1, 81), (4, 79), (5, 79), (7, 83), (9, 86), (11, 83), (12, 79)], [(1, 79), (4, 78), (5, 78), (7, 81), (9, 84), (11, 81), (12, 78)], [(1, 81), (4, 79), (5, 79), (7, 83), (9, 86), (11, 83), (12, 79)], [(1, 55), (4, 71), (5, 74), (7, 79), (9, 78), (11, 79), (12, 78)], [(1, 76), (3, 78), (4, 76), (5, 74), (9, 72)], [(1, 71), (4, 74), (5, 72), (7, 71), (9, 69), (11, 79)], [(1, 78), (3, 79), (4, 78), (5, 76), (7, 78), (8, 76), (9, 74)], [(1, 74), (2, 79), (3, 83), (4, 79), (5, 74), (9, 74), (11, 76)], [(1, 74), (4, 72), (5, 71), (9, 74)], [(1, 69), (4, 71), (5, 72), (7, 71), (9, 69), (11, 79)], [(1, 78), (2, 79), (3, 81), (4, 78), (5, 79)]]"
./abc/Polonäs_i_F_efter_Johan_Eric_Blomgren_78500a.abc,"[[1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9], [1, 2, 3, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5], [1, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5]]","[[77, 76, 77, 79, 77, 65, 69, 72], [74, 74, 77, 76, 76, 79, 77], [81, 79, 81, 82, 74, 76, 77], [77, 76, 77, 79, 76, 72], [77, 76, 77, 79, 77, 65, 69, 72], [74, 74, 77, 76, 76, 79, 77], [81, 81, 77, 74, 70, 67, 65], [64, 72, 62, 71, 72], [72, 72, 70, 69, 69, 67, 65, 63], [62, 70, 69, 70, 74, 70, 69, 72, 70], [74, 74, 72, 71, 70, 69, 67, 65], [64, 72, 71, 72, 76, 72, 71, 74, 72], [82, 82, 79, 76, 76, 74, 72, 70], [69, 72, 64, 67, 65]]","[[(1, 77), (2, 76), (3, 77), (4, 79), (5, 77), (7, 65), (9, 69), (11, 72)], [(1, 74), (3, 74), (4, 77), (5, 76), (7, 76), (8, 79), (9, 77)], [(1, 81), (3, 79), (4, 81), (5, 82), (7, 74), (9, 76), (11, 77)], [(1, 77), (3, 76), (4, 77), (5, 79), (7, 76), (9, 72)], [(1, 77), (2, 76), (3, 77), (4, 79), (5, 77), (7, 65), (9, 69), (11, 72)], [(1, 74), (3, 74), (4, 77), (5, 76), (7, 76), (8, 79), (9, 77)], [(1, 81), (3, 81), (4, 77), (5, 74), (7, 70), (9, 67), (11, 65)], [(1, 64), (2, 72), (3, 62), (4, 71), (5, 72)], [(1, 72), (3, 72), (4, 70), (5, 69), (7, 69), (8, 67), (9, 65), (11, 63)], [(1, 62), (2, 70), (3, 69), (4, 70), (5, 74), (6, 70), (7, 69), (8, 72), (9, 70)], [(1, 74), (3, 74), (4, 72), (5, 71), (7, 70), (8, 69), (9, 67), (11, 65)], [(1, 64), (2, 72), (3, 71), (4, 72), (5, 76), (6, 72), (7, 71), (8, 74), (9, 72)], [(1, 82), (3, 82), (4, 79), (5, 76), (7, 76), (8, 74), (9, 72), (11, 70)], [(1, 69), (2, 72), (3, 64), (4, 67), (5, 65)]]"
./abc/a0e1af6a94ac4663c193e7d6d9818189.abc,"[[1, 4, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 4, 5, 7, 9, 11]]","[[79, 77, 76, 74, 76, 72], [72, 71, 72, 74, 72, 71, 69], [64, 69, 69, 71, 72, 74]]","[[(1, 79), (4, 77), (5, 76), (7, 74), (9, 76), (11, 72)], [(1, 72), (3, 71), (4, 72), (5, 74), (7, 72), (9, 71), (11, 69)], [(1, 64), (4, 69), (5, 69), (7, 71), (9, 72), (11, 74)]]"
./abc/Polonäs_32c37e.abc,"[[1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 9], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 9]]","[[62, 66, 69, 74, 78, 81], [81, 78, 79, 76, 78, 81], [62, 66, 69, 74, 76, 79], [78, 81, 76, 76], [78, 76, 78, 79, 78, 76, 74], [73, 71, 69, 67, 66, 64], [78, 76, 78, 79, 78, 76, 74], [73, 71, 69, 67, 66, 64], [62, 66, 69, 74, 76, 79], [78, 76, 73, 74, 62]]","[[(1, 62), (3, 66), (5, 69), (7, 74), (9, 78), (11, 81)], [(1, 81), (3, 78), (5, 79), (7, 76), (9, 78), (11, 81)], [(1, 62), (3, 66), (5, 69), (7, 74), (9, 76), (11, 79)], [(1, 78), (3, 81), (5, 76), (9, 76)], [(1, 78), (3, 76), (4, 78), (5, 79), (7, 78), (9, 76), (11, 74)], [(1, 73), (3, 71), (5, 69), (7, 67), (9, 66), (11, 64)], [(1, 78), (3, 76), (4, 78), (5, 79), (7, 78), (9, 76), (11, 74)], [(1, 73), (3, 71), (5, 69), (7, 67), (9, 66), (11, 64)], [(1, 62), (3, 66), (5, 69), (7, 74), (9, 76), (11, 79)], [(1, 78), (3, 76), (4, 73), (5, 74), (9, 62)]]"
./abc/Pollonesse_183246_17ff05.abc,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 9], [1, 3, 5, 7, 9, 11], [1, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 9, 11], [1, 4, 5, 6, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 7, 9, 11], [1, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 9]]","[[67, 69, 71, 72, 71, 74, 79, 71, 69, 71, 72], [72, 71, 72, 69, 71, 72, 74, 72, 71, 69], [67, 69, 71, 72, 71, 74, 79, 71, 69, 71, 72], [74, 71, 72, 69, 67, 55], [83, 81, 79, 78, 79, 76], [81, 79, 78, 74, 78, 81, 79, 78, 76, 74], [83, 81, 79, 78, 79, 76], [81, 79, 78, 79, 76, 78, 74], [76, 74, 72, 71, 72, 69], [74, 72, 71, 67, 71, 74, 72, 71, 69, 67], [76, 74, 72, 71, 72, 69], [74, 72, 71, 67, 71, 74, 72, 71, 69, 67], [67, 69, 71, 72, 71, 74, 79, 71, 69, 71, 72], [72, 71, 72, 69, 66, 69, 72, 74, 72, 71, 69], [71, 74, 71, 74, 76, 78, 79, 71, 69, 71, 72], [74, 71, 72, 69, 67, 55]]","[[(1, 67), (2, 69), (3, 71), (4, 72), (5, 71), (6, 74), (7, 79), (8, 71), (9, 69), (11, 71), (12, 72)], [(1, 72), (3, 71), (4, 72), (5, 69), (7, 71), (8, 72), (9, 74), (10, 72), (11, 71), (12, 69)], [(1, 67), (2, 69), (3, 71), (4, 72), (5, 71), (6, 74), (7, 79), (8, 71), (9, 69), (11, 71), (12, 72)], [(1, 74), (2, 71), (3, 72), (4, 69), (5, 67), (9, 55)], [(1, 83), (3, 81), (5, 79), (7, 78), (9, 79), (11, 76)], [(1, 81), (4, 79), (5, 78), (6, 74), (7, 78), (8, 81), (9, 79), (10, 78), (11, 76), (12, 74)], [(1, 83), (3, 81), (5, 79), (7, 78), (9, 79), (11, 76)], [(1, 81), (4, 79), (5, 78), (6, 79), (7, 76), (8, 78), (9, 74)], [(1, 76), (3, 74), (5, 72), (7, 71), (9, 72), (11, 69)], [(1, 74), (4, 72), (5, 71), (6, 67), (7, 71), (8, 74), (9, 72), (10, 71), (11, 69), (12, 67)], [(1, 76), (3, 74), (5, 72), (7, 71), (9, 72), (11, 69)], [(1, 74), (4, 72), (5, 71), (6, 67), (7, 71), (8, 74), (9, 72), (10, 71), (11, 69), (12, 67)], [(1, 67), (2, 69), (3, 71), (4, 72), (5, 71), (6, 74), (7, 79), (8, 71), (9, 69), (11, 71), (12, 72)], [(1, 72), (3, 71), (4, 72), (5, 69), (6, 66), (7, 69), (8, 72), (9, 74), (10, 72), (11, 71), (12, 69)], [(1, 71), (2, 74), (3, 71), (4, 74), (5, 76), (6, 78), (7, 79), (8, 71), (9, 69), (11, 71), (12, 72)], [(1, 74), (2, 71), (3, 72), (4, 69), (5, 67), (9, 55)]]"
./abc/Menuett_i_Gm_efter_Johan_Eric_Blomgren_2a2c94.abc,"[[1, 9, 11], [1, 3, 5, 7, 9], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9], [1, 5, 7, 9, 11], [1, 5, 7, 9, 11], [1, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 5, 7, 9, 11], [1, 9], [1, 3, 5, 7, 9, 11], [1, 5, 9], [1, 5, 9], [1, 3, 5, 7, 9], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 9]]","[[67, 79, 81], [78, 79, 81, 77, 79], [67, 69, 70, 69, 70, 74], [72, 70, 69, 70, 67], [74, 82, 74, 72, 70], [72, 81, 72, 70, 69], [70, 79, 70, 69, 67], [67, 66, 64, 62, 79, 78], [79, 70, 69, 67, 66], [67, 55], [70, 74, 72, 70, 69, 72], [70, 58, 58], [82, 81, 79], [78, 79, 81, 77, 74], [74, 62, 62, 62, 62, 62], [69, 62, 62, 62, 62, 62], [66, 67, 69, 67, 65, 64], [62, 60, 58, 57], [58, 57, 58, 67, 57, 66], [67, 55]]","[[(1, 67), (9, 79), (11, 81)], [(1, 78), (3, 79), (5, 81), (7, 77), (9, 79)], [(1, 67), (3, 69), (5, 70), (7, 69), (9, 70), (11, 74)], [(1, 72), (3, 70), (5, 69), (7, 70), (9, 67)], [(1, 74), (5, 82), (7, 74), (9, 72), (11, 70)], [(1, 72), (5, 81), (7, 72), (9, 70), (11, 69)], [(1, 70), (5, 79), (7, 70), (9, 69), (11, 67)], [(1, 67), (3, 66), (5, 64), (7, 62), (9, 79), (11, 78)], [(1, 79), (5, 70), (7, 69), (9, 67), (11, 66)], [(1, 67), (9, 55)], [(1, 70), (3, 74), (5, 72), (7, 70), (9, 69), (11, 72)], [(1, 70), (5, 58), (9, 58)], [(1, 82), (5, 81), (9, 79)], [(1, 78), (3, 79), (5, 81), (7, 77), (9, 74)], [(1, 74), (3, 62), (5, 62), (7, 62), (9, 62), (11, 62)], [(1, 69), (3, 62), (5, 62), (7, 62), (9, 62), (11, 62)], [(1, 66), (3, 67), (5, 69), (7, 67), (9, 65), (11, 64)], [(1, 62), (7, 60), (9, 58), (11, 57)], [(1, 58), (3, 57), (5, 58), (7, 67), (9, 57), (11, 66)], [(1, 67), (9, 55)]]"
